delivery_id,order_id,order_date,estimated_delivery_date,delivered_date,delivery_partner,delivery_status
DLV05960,ORD05960,2025-05-29,2025-06-03,,Delhivery,Delayed
DLV05961,ORD05961,2025-03-16,2025-03-23,,XpressBees,Out for Delivery
DLV05962,ORD05962,2025-01-25,2025-01-28,,DTDC,In Transit
DLV05963,ORD05963,2025-06-26,2025-06-30,,DTDC,Delayed
DLV05964,ORD05964,2025-11-21,2025-11-25,,Delhivery,Failed
DLV05965,ORD05965,2025-09-15,2025-09-17,,DTDC,Failed
DLV05966,ORD05966,2025-12-31,2026-01-05,,Ecom Express,In Transit
DLV05967,ORD05967,2025-06-21,2025-06-28,,Blue Dart,In Transit
DLV05968,ORD05968,2025-04-17,2025-04-24,2025-04-27,Ecom Express,Delivered
DLV05969,ORD05969,2025-09-11,2025-09-15,2025-09-18,Ecom Express,Delivered
DLV05970,ORD05970,2025-01-19,2025-01-26,,Ecom Express,Out for Delivery
DLV05971,ORD05971,2025-10-22,2025-10-29,2025-10-28,Delhivery,Delivered
DLV05972,ORD05972,2025-10-16,2025-10-23,,Delhivery,Failed
DLV05973,ORD05973,2025-03-11,2025-03-15,,DTDC,Failed
DLV05974,ORD05974,2025-07-23,2025-07-26,,Blue Dart,Failed
DLV05975,ORD05975,2025-02-17,2025-02-24,,DTDC,Failed
DLV05976,ORD05976,2025-06-09,2025-06-13,,XpressBees,Failed
DLV05977,ORD05977,2025-05-21,2025-05-28,,Ecom Express,Failed
DLV05978,ORD05978,2025-08-03,2025-08-07,,XpressBees,In Transit
DLV05979,ORD05979,2025-09-15,2025-09-20,,Delhivery,Out for Delivery
DLV05980,ORD05980,2025-02-28,2025-03-04,,DTDC,Failed
DLV05981,ORD05981,2025-12-29,2026-01-01,,Ecom Express,Out for Delivery
DLV05982,ORD05982,2025-03-25,2025-03-31,,Delhivery,Failed
DLV05983,ORD05983,2025-10-23,2025-10-27,,DTDC,Failed
DLV05984,ORD05984,2025-03-07,2025-03-11,2025-03-14,DTDC,Delivered
DLV05985,ORD05985,2025-11-11,2025-11-14,,DTDC,Failed
DLV05986,ORD05986,2025-04-09,2025-04-11,,XpressBees,Delayed
DLV05987,ORD05987,2025-05-21,2025-05-27,,DTDC,In Transit
DLV05988,ORD05988,2025-11-12,2025-11-15,,Delhivery,Out for Delivery
DLV05989,ORD05989,2025-02-09,2025-02-16,2025-02-17,Ecom Express,Delivered
DLV05990,ORD05990,2025-06-22,2025-06-29,,XpressBees,In Transit
DLV05991,ORD05991,2025-03-08,2025-03-11,,Ecom Express,Delayed
DLV05992,ORD05992,2025-03-31,2025-04-05,2025-04-08,Delhivery,Delivered
DLV05993,ORD05993,2025-03-17,2025-03-19,,Delhivery,Failed
DLV05994,ORD05994,2025-04-06,2025-04-12,,XpressBees,Delayed
DLV05995,ORD05995,2025-12-15,2025-12-21,,Delhivery,Delayed
DLV05996,ORD05996,2025-09-20,2025-09-25,,Delhivery,Failed
DLV05997,ORD05997,2025-10-20,2025-10-22,,DTDC,Delayed
DLV05998,ORD05998,2025-06-30,2025-07-04,,XpressBees,Failed
DLV05999,ORD05999,2025-11-14,2025-11-17,,Delhivery,In Transit
DLV06000,ORD06000,2025-07-06,2025-07-08,2025-07-11,Delhivery,Delivered
DLV06001,ORD06001,2025-02-21,2025-02-25,2025-02-25,XpressBees,Delivered
DLV06002,ORD06002,2025-11-25,2025-11-29,,Ecom Express,In Transit
DLV06003,ORD06003,2025-10-22,2025-10-28,,Blue Dart,Failed
DLV06004,ORD06004,2025-07-25,2025-07-30,,Blue Dart,Failed
DLV06005,ORD06005,2025-12-05,2025-12-09,,Ecom Express,In Transit
DLV06006,ORD06006,2025-03-13,2025-03-19,,Delhivery,Out for Delivery
DLV06007,ORD06007,2025-09-01,2025-09-08,,Blue Dart,Failed
DLV06008,ORD06008,2025-07-27,2025-07-31,,Blue Dart,Delayed
DLV06009,ORD06009,2025-12-25,2025-12-30,,Ecom Express,In Transit
DLV06010,ORD06010,2025-11-21,2025-11-23,,XpressBees,Delayed
DLV06011,ORD06011,2025-06-15,2025-06-18,,XpressBees,Out for Delivery
DLV06012,ORD06012,2025-05-12,2025-05-15,,DTDC,In Transit
DLV06013,ORD06013,2025-08-04,2025-08-11,2025-08-10,DTDC,Delivered
DLV06014,ORD06014,2025-08-19,2025-08-21,,XpressBees,Failed
DLV06015,ORD06015,2025-11-13,2025-11-18,,XpressBees,Delayed
DLV06016,ORD06016,2025-07-16,2025-07-21,2025-07-21,DTDC,Delivered
DLV06017,ORD06017,2025-07-08,2025-07-14,2025-07-17,XpressBees,Delivered
DLV06018,ORD06018,2025-05-27,2025-05-31,,XpressBees,Delayed
DLV06019,ORD06019,2025-01-08,2025-01-13,,XpressBees,Out for Delivery
DLV06020,ORD06020,2025-10-15,2025-10-22,,DTDC,Delayed
DLV06021,ORD06021,2025-04-11,2025-04-15,,Ecom Express,Failed
DLV06022,ORD06022,2025-06-18,2025-06-20,,Delhivery,Failed
DLV06023,ORD06023,2025-08-27,2025-08-30,2025-08-29,Delhivery,Delivered
DLV06024,ORD06024,2025-12-05,2025-12-11,,Delhivery,Delayed
DLV06025,ORD06025,2025-03-24,2025-03-28,,Blue Dart,Delayed
DLV06026,ORD06026,2025-02-24,2025-03-01,,DTDC,Failed
DLV06027,ORD06027,2025-10-12,2025-10-15,,XpressBees,In Transit
DLV06028,ORD06028,2025-12-14,2025-12-21,,Blue Dart,In Transit
DLV06029,ORD06029,2025-10-24,2025-10-27,,Blue Dart,In Transit
DLV06030,ORD06030,2025-10-28,2025-11-03,,XpressBees,Out for Delivery
DLV06031,ORD06031,2025-11-29,2025-12-05,2025-12-04,XpressBees,Delivered
DLV06032,ORD06032,2025-04-06,2025-04-13,,XpressBees,In Transit
DLV06033,ORD06033,2025-03-29,2025-04-03,2025-04-05,DTDC,Delivered
DLV06034,ORD06034,2025-06-26,2025-06-30,,DTDC,Delayed
DLV06035,ORD06035,2025-10-07,2025-10-12,2025-10-15,Delhivery,Delivered
DLV06036,ORD06036,2025-01-08,2025-01-11,,DTDC,In Transit
DLV06037,ORD06037,2025-02-13,2025-02-15,,Ecom Express,Failed
DLV06038,ORD06038,2025-11-14,2025-11-19,,XpressBees,In Transit
DLV06039,ORD06039,2025-12-01,2025-12-07,,XpressBees,Out for Delivery
DLV06040,ORD06040,2025-04-05,2025-04-11,,Delhivery,Failed
DLV06041,ORD06041,2025-07-12,2025-07-16,,Delhivery,Out for Delivery
DLV06042,ORD06042,2025-05-28,2025-05-30,,DTDC,In Transit
DLV06043,ORD06043,2025-03-13,2025-03-16,2025-03-16,Ecom Express,Delivered
DLV06044,ORD06044,2025-11-28,2025-12-02,2025-12-03,DTDC,Delivered
DLV06045,ORD06045,2025-11-26,2025-11-28,,DTDC,Failed
DLV06046,ORD06046,2025-06-29,2025-07-04,2025-07-03,DTDC,Delivered
DLV06047,ORD06047,2025-07-22,2025-07-24,,XpressBees,Out for Delivery
DLV06048,ORD06048,2025-12-23,2025-12-30,2026-01-01,DTDC,Delivered
DLV06049,ORD06049,2025-03-14,2025-03-18,,Blue Dart,Delayed
DLV06050,ORD06050,2025-02-15,2025-02-19,,DTDC,Delayed
DLV06051,ORD06051,2025-01-19,2025-01-26,,DTDC,In Transit
DLV06052,ORD06052,2025-04-08,2025-04-11,,Blue Dart,Delayed
DLV06053,ORD06053,2025-07-09,2025-07-13,,Ecom Express,In Transit
DLV06054,ORD06054,2025-08-02,2025-08-07,,XpressBees,Delayed
DLV06055,ORD06055,2025-05-31,2025-06-06,,Blue Dart,Failed
DLV06056,ORD06056,2025-11-19,2025-11-23,,DTDC,Delayed
DLV06057,ORD06057,2025-10-24,2025-10-28,,DTDC,Out for Delivery
DLV06058,ORD06058,2025-02-11,2025-02-15,,Ecom Express,Delayed
DLV06059,ORD06059,2025-07-02,2025-07-06,,XpressBees,Failed
DLV06060,ORD06060,2025-07-25,2025-07-30,,Blue Dart,Out for Delivery
DLV06061,ORD06061,2025-08-11,2025-08-14,,Blue Dart,In Transit
DLV06062,ORD06062,2025-03-25,2025-03-28,2025-03-28,Delhivery,Delivered
DLV06063,ORD06063,2025-08-30,2025-09-03,,Ecom Express,Out for Delivery
DLV06064,ORD06064,2025-03-04,2025-03-10,,Ecom Express,Out for Delivery
DLV06065,ORD06065,2025-04-27,2025-05-02,,Blue Dart,Out for Delivery
DLV06066,ORD06066,2025-01-02,2025-01-07,2025-01-06,Ecom Express,Delivered
DLV06067,ORD06067,2025-03-10,2025-03-16,,XpressBees,In Transit
DLV06068,ORD06068,2025-10-09,2025-10-15,,Delhivery,Out for Delivery
DLV06069,ORD06069,2025-05-27,2025-06-02,,Ecom Express,In Transit
DLV06070,ORD06070,2025-10-03,2025-10-10,,XpressBees,Failed
DLV06071,ORD06071,2025-05-26,2025-05-28,,Ecom Express,Delayed
DLV06072,ORD06072,2025-10-10,2025-10-15,,Delhivery,Failed
DLV06073,ORD06073,2025-06-17,2025-06-19,,Ecom Express,Out for Delivery
DLV06074,ORD06074,2025-06-05,2025-06-07,,XpressBees,Out for Delivery
DLV06075,ORD06075,2025-05-29,2025-06-02,2025-06-03,Delhivery,Delivered
DLV06076,ORD06076,2025-11-29,2025-12-03,,DTDC,Out for Delivery
DLV06077,ORD06077,2025-08-15,2025-08-19,,XpressBees,Out for Delivery
DLV06078,ORD06078,2025-11-28,2025-12-01,,DTDC,In Transit
DLV06079,ORD06079,2025-10-01,2025-10-03,2025-10-05,Delhivery,Delivered
DLV06080,ORD06080,2025-05-07,2025-05-13,,Delhivery,Failed
DLV06081,ORD06081,2025-08-03,2025-08-05,,Blue Dart,Failed
DLV06082,ORD06082,2025-08-10,2025-08-17,,Ecom Express,Out for Delivery
DLV06083,ORD06083,2025-04-01,2025-04-06,,XpressBees,Delayed
DLV06084,ORD06084,2025-12-26,2025-12-31,,Ecom Express,Failed
DLV06085,ORD06085,2025-02-20,2025-02-22,,XpressBees,In Transit
DLV06086,ORD06086,2025-05-21,2025-05-25,,Delhivery,Delayed
DLV06087,ORD06087,2025-10-23,2025-10-28,,Delhivery,In Transit
DLV06088,ORD06088,2025-10-29,2025-11-03,,Blue Dart,Failed
DLV06089,ORD06089,2025-04-15,2025-04-17,,Delhivery,Delayed
DLV06090,ORD06090,2025-11-21,2025-11-24,2025-11-24,DTDC,Delivered
DLV06091,ORD06091,2025-04-29,2025-05-05,,Blue Dart,In Transit
DLV06092,ORD06092,2025-03-16,2025-03-21,,DTDC,In Transit
DLV06093,ORD06093,2025-08-02,2025-08-07,,Ecom Express,Out for Delivery
DLV06094,ORD06094,2025-11-17,2025-11-23,,DTDC,Failed
DLV06095,ORD06095,2025-10-05,2025-10-08,,Blue Dart,Failed
DLV06096,ORD06096,2025-05-10,2025-05-17,,Delhivery,In Transit
DLV06097,ORD06097,2025-05-19,2025-05-21,,DTDC,Failed
DLV06098,ORD06098,2025-02-24,2025-02-28,,Blue Dart,Out for Delivery
DLV06099,ORD06099,2025-01-27,2025-01-31,2025-02-02,XpressBees,Delivered
DLV06100,ORD06100,2025-04-17,2025-04-21,,Delhivery,Delayed
DLV06101,ORD06101,2025-05-02,2025-05-09,,XpressBees,Out for Delivery
DLV06102,ORD06102,2025-09-29,2025-10-04,2025-10-04,DTDC,Delivered
DLV06103,ORD06103,2025-08-21,2025-08-26,,Ecom Express,Out for Delivery
DLV06104,ORD06104,2025-04-30,2025-05-04,,Ecom Express,Out for Delivery
DLV06105,ORD06105,2025-07-15,2025-07-19,,Blue Dart,Out for Delivery
DLV06106,ORD06106,2025-12-14,2025-12-19,,XpressBees,In Transit
DLV06107,ORD06107,2025-12-16,2025-12-22,,Blue Dart,Delayed
DLV06108,ORD06108,2025-10-23,2025-10-28,,Delhivery,Delayed
DLV06109,ORD06109,2025-01-03,2025-01-09,,Ecom Express,Delayed
DLV06110,ORD06110,2025-04-01,2025-04-08,,Delhivery,Out for Delivery
DLV06111,ORD06111,2025-08-24,2025-08-28,,XpressBees,Out for Delivery
DLV06112,ORD06112,2025-10-22,2025-10-28,,Blue Dart,In Transit
DLV06113,ORD06113,2025-12-10,2025-12-15,2025-12-18,Ecom Express,Delivered
DLV06114,ORD06114,2025-11-03,2025-11-09,,Blue Dart,Delayed
DLV06115,ORD06115,2025-12-27,2025-12-29,,XpressBees,Out for Delivery
DLV06116,ORD06116,2025-03-15,2025-03-22,,DTDC,Delayed
DLV06117,ORD06117,2025-10-30,2025-11-05,,DTDC,Out for Delivery
DLV06118,ORD06118,2025-02-16,2025-02-23,,Delhivery,Failed
DLV06119,ORD06119,2025-09-20,2025-09-27,2025-09-29,Delhivery,Delivered
DLV06120,ORD06120,2025-08-26,2025-08-31,,Ecom Express,In Transit
DLV06121,ORD06121,2025-07-04,2025-07-09,,XpressBees,Failed
DLV06122,ORD06122,2025-12-22,2025-12-24,,Blue Dart,Delayed
DLV06123,ORD06123,2025-09-25,2025-10-02,,DTDC,In Transit
DLV06124,ORD06124,2025-03-25,2025-04-01,,DTDC,Delayed
DLV06125,ORD06125,2025-11-25,2025-11-29,,XpressBees,Failed
DLV06126,ORD06126,2025-03-22,2025-03-24,,Ecom Express,Out for Delivery
DLV06127,ORD06127,2025-05-11,2025-05-17,,DTDC,Out for Delivery
DLV06128,ORD06128,2025-04-05,2025-04-08,,XpressBees,Delayed
DLV06129,ORD06129,2025-07-09,2025-07-13,,DTDC,Out for Delivery
DLV06130,ORD06130,2025-08-20,2025-08-27,,XpressBees,Out for Delivery
DLV06131,ORD06131,2025-11-12,2025-11-16,,XpressBees,Out for Delivery
DLV06132,ORD06132,2025-12-23,2025-12-25,,Ecom Express,In Transit
DLV06133,ORD06133,2025-10-11,2025-10-14,,DTDC,Delayed
DLV06134,ORD06134,2025-08-22,2025-08-26,,XpressBees,In Transit
DLV06135,ORD06135,2025-08-16,2025-08-23,,DTDC,Out for Delivery
DLV06136,ORD06136,2025-08-22,2025-08-26,,Blue Dart,In Transit
DLV06137,ORD06137,2025-11-15,2025-11-20,,DTDC,Out for Delivery
DLV06138,ORD06138,2025-09-08,2025-09-14,2025-09-13,DTDC,Delivered
DLV06139,ORD06139,2025-03-12,2025-03-14,2025-03-16,Blue Dart,Delivered
DLV06140,ORD06140,2025-02-19,2025-02-21,,Delhivery,Out for Delivery
DLV06141,ORD06141,2025-04-26,2025-05-02,,Ecom Express,Failed
DLV06142,ORD06142,2025-12-28,2026-01-03,2026-01-05,DTDC,Delivered
DLV06143,ORD06143,2025-08-14,2025-08-18,,Blue Dart,Out for Delivery
DLV06144,ORD06144,2025-01-10,2025-01-15,,DTDC,Failed
DLV06145,ORD06145,2025-04-19,2025-04-24,,XpressBees,Out for Delivery
DLV06146,ORD06146,2025-11-09,2025-11-15,,DTDC,Failed
DLV06147,ORD06147,2025-05-13,2025-05-19,2025-05-18,Delhivery,Delivered
DLV06148,ORD06148,2025-11-03,2025-11-05,,Delhivery,Out for Delivery
DLV06149,ORD06149,2025-07-28,2025-07-31,,Blue Dart,Failed
DLV06150,ORD06150,2025-06-16,2025-06-20,2025-06-23,XpressBees,Delivered
DLV06151,ORD06151,2025-07-26,2025-07-29,2025-07-31,Ecom Express,Delivered
DLV06152,ORD06152,2025-06-17,2025-06-21,,Ecom Express,Delayed
DLV06153,ORD06153,2025-09-05,2025-09-10,2025-09-11,XpressBees,Delivered
DLV06154,ORD06154,2025-07-12,2025-07-17,,Delhivery,Failed
DLV06155,ORD06155,2025-06-07,2025-06-11,,DTDC,Out for Delivery
DLV06156,ORD06156,2025-10-12,2025-10-17,,Blue Dart,Failed
DLV06157,ORD06157,2025-09-02,2025-09-09,,Blue Dart,Failed
DLV06158,ORD06158,2025-09-20,2025-09-23,,Delhivery,Out for Delivery
DLV06159,ORD06159,2025-02-01,2025-02-08,2025-02-10,Delhivery,Delivered
DLV06160,ORD06160,2025-09-01,2025-09-03,2025-09-06,Ecom Express,Delivered
DLV06161,ORD06161,2025-02-28,2025-03-07,,Delhivery,Out for Delivery
DLV06162,ORD06162,2025-09-13,2025-09-16,,Ecom Express,In Transit
DLV06163,ORD06163,2025-10-10,2025-10-14,,DTDC,Failed
DLV06164,ORD06164,2025-09-15,2025-09-22,,Ecom Express,In Transit
DLV06165,ORD06165,2025-03-25,2025-03-29,,Ecom Express,Failed
DLV06166,ORD06166,2025-01-12,2025-01-14,,XpressBees,Failed
DLV06167,ORD06167,2025-04-08,2025-04-11,,XpressBees,Failed
DLV06168,ORD06168,2025-01-17,2025-01-24,,DTDC,Delayed
DLV06169,ORD06169,2025-02-13,2025-02-20,,Delhivery,Failed
DLV06170,ORD06170,2025-03-15,2025-03-17,,Ecom Express,Out for Delivery
DLV06171,ORD06171,2025-11-08,2025-11-11,,Blue Dart,Out for Delivery
DLV06172,ORD06172,2025-01-12,2025-01-16,,Ecom Express,Out for Delivery
DLV06173,ORD06173,2025-12-17,2025-12-20,2025-12-21,Ecom Express,Delivered
DLV06174,ORD06174,2025-10-01,2025-10-04,,Delhivery,In Transit
DLV06175,ORD06175,2025-09-23,2025-09-25,2025-09-26,Ecom Express,Delivered
DLV06176,ORD06176,2025-02-12,2025-02-17,2025-02-19,DTDC,Delivered
DLV06177,ORD06177,2025-09-19,2025-09-26,,Delhivery,In Transit
DLV06178,ORD06178,2025-01-06,2025-01-10,,DTDC,Out for Delivery
DLV06179,ORD06179,2025-03-02,2025-03-06,,Delhivery,In Transit
DLV06180,ORD06180,2025-07-10,2025-07-14,2025-07-14,Blue Dart,Delivered
DLV06181,ORD06181,2025-06-08,2025-06-11,,Delhivery,Delayed
DLV06182,ORD06182,2025-04-15,2025-04-18,,Blue Dart,In Transit
DLV06183,ORD06183,2025-10-18,2025-10-20,,Blue Dart,Out for Delivery
DLV06184,ORD06184,2025-03-28,2025-04-03,,Delhivery,In Transit
DLV06185,ORD06185,2025-06-23,2025-06-27,,Delhivery,Out for Delivery
DLV06186,ORD06186,2025-09-13,2025-09-16,2025-09-19,Ecom Express,Delivered
DLV06187,ORD06187,2025-09-29,2025-10-02,,DTDC,Out for Delivery
DLV06188,ORD06188,2025-10-29,2025-11-01,,Ecom Express,Out for Delivery
DLV06189,ORD06189,2025-03-21,2025-03-28,2025-03-27,Ecom Express,Delivered
DLV06190,ORD06190,2025-04-11,2025-04-16,2025-04-16,DTDC,Delivered
DLV06191,ORD06191,2025-09-25,2025-09-29,2025-09-30,Delhivery,Delivered
DLV06192,ORD06192,2025-01-12,2025-01-19,,Ecom Express,In Transit
DLV06193,ORD06193,2025-01-15,2025-01-20,,DTDC,Out for Delivery
DLV06194,ORD06194,2025-10-05,2025-10-11,,XpressBees,In Transit
DLV06195,ORD06195,2025-10-19,2025-10-21,,XpressBees,Delayed
DLV06196,ORD06196,2025-02-03,2025-02-09,,XpressBees,Failed
DLV06197,ORD06197,2025-05-09,2025-05-13,,XpressBees,Failed
DLV06198,ORD06198,2025-06-16,2025-06-20,,Delhivery,Failed
DLV06199,ORD06199,2025-02-04,2025-02-06,,Ecom Express,In Transit
DLV06200,ORD06200,2025-03-19,2025-03-21,,Ecom Express,Out for Delivery
DLV06201,ORD06201,2025-09-16,2025-09-19,,Blue Dart,In Transit
DLV06202,ORD06202,2025-08-21,2025-08-28,,Ecom Express,Out for Delivery
DLV06203,ORD06203,2025-10-24,2025-10-26,,Blue Dart,Failed
DLV06204,ORD06204,2025-12-28,2025-12-30,,DTDC,Out for Delivery
DLV06205,ORD06205,2025-08-08,2025-08-12,,Delhivery,Failed
DLV06206,ORD06206,2025-02-18,2025-02-23,,DTDC,Out for Delivery
DLV06207,ORD06207,2025-07-26,2025-07-31,,XpressBees,In Transit
DLV06208,ORD06208,2025-03-10,2025-03-15,,DTDC,Delayed
DLV06209,ORD06209,2025-11-01,2025-11-04,,DTDC,Delayed
DLV06210,ORD06210,2025-11-13,2025-11-19,,XpressBees,Out for Delivery
DLV06211,ORD06211,2025-01-23,2025-01-28,,DTDC,In Transit
DLV06212,ORD06212,2025-06-09,2025-06-16,,Delhivery,In Transit
DLV06213,ORD06213,2025-12-19,2025-12-23,2025-12-24,Blue Dart,Delivered
DLV06214,ORD06214,2025-02-14,2025-02-17,,XpressBees,In Transit
DLV06215,ORD06215,2025-10-29,2025-11-04,,DTDC,In Transit
DLV06216,ORD06216,2025-01-12,2025-01-17,,Delhivery,In Transit
DLV06217,ORD06217,2025-02-10,2025-02-12,,XpressBees,Out for Delivery
DLV06218,ORD06218,2025-03-18,2025-03-21,,DTDC,Failed
DLV06219,ORD06219,2025-09-05,2025-09-07,,Delhivery,In Transit
DLV06220,ORD06220,2025-11-21,2025-11-25,,DTDC,Failed
DLV06221,ORD06221,2025-01-13,2025-01-18,,DTDC,In Transit
DLV06222,ORD06222,2025-01-02,2025-01-07,,Delhivery,Failed
DLV06223,ORD06223,2025-07-28,2025-08-04,,Ecom Express,Failed
DLV06224,ORD06224,2025-07-22,2025-07-29,,DTDC,Delayed
DLV06225,ORD06225,2025-10-15,2025-10-17,,XpressBees,In Transit
DLV06226,ORD06226,2025-03-26,2025-04-01,,Ecom Express,Failed
DLV06227,ORD06227,2025-03-18,2025-03-20,,Delhivery,Failed
DLV06228,ORD06228,2025-08-16,2025-08-22,,DTDC,Out for Delivery
DLV06229,ORD06229,2025-09-10,2025-09-14,,XpressBees,In Transit
DLV06230,ORD06230,2025-09-15,2025-09-22,,Delhivery,Failed
DLV06231,ORD06231,2025-03-25,2025-03-30,,XpressBees,Failed
DLV06232,ORD06232,2025-05-18,2025-05-25,,DTDC,In Transit
DLV06233,ORD06233,2025-04-09,2025-04-16,,DTDC,In Transit
DLV06234,ORD06234,2025-05-22,2025-05-28,,Blue Dart,Out for Delivery
DLV06235,ORD06235,2025-12-11,2025-12-14,,XpressBees,Out for Delivery
DLV06236,ORD06236,2025-07-08,2025-07-15,,Ecom Express,Delayed
DLV06237,ORD06237,2025-05-30,2025-06-03,,Ecom Express,Out for Delivery
DLV06238,ORD06238,2025-05-16,2025-05-22,,Ecom Express,Out for Delivery
DLV06239,ORD06239,2025-09-28,2025-10-05,,Delhivery,Failed
DLV06240,ORD06240,2025-05-10,2025-05-14,2025-05-17,DTDC,Delivered
DLV06241,ORD06241,2025-02-26,2025-03-04,,Blue Dart,Delayed
DLV06242,ORD06242,2025-09-08,2025-09-10,,Delhivery,Delayed
DLV06243,ORD06243,2025-06-29,2025-07-03,,XpressBees,In Transit
DLV06244,ORD06244,2025-09-29,2025-10-05,,Ecom Express,Out for Delivery
DLV06245,ORD06245,2025-08-17,2025-08-19,,Delhivery,In Transit
DLV06246,ORD06246,2025-11-16,2025-11-22,,Ecom Express,In Transit
DLV06247,ORD06247,2025-06-13,2025-06-17,,DTDC,Delayed
DLV06248,ORD06248,2025-03-10,2025-03-16,,XpressBees,Delayed
DLV06249,ORD06249,2025-12-15,2025-12-21,,Blue Dart,Out for Delivery
DLV06250,ORD06250,2025-01-30,2025-02-01,,Delhivery,Failed
DLV06251,ORD06251,2025-04-17,2025-04-22,,Blue Dart,Delayed
DLV06252,ORD06252,2025-07-15,2025-07-18,2025-07-20,DTDC,Delivered
DLV06253,ORD06253,2025-03-14,2025-03-19,2025-03-21,DTDC,Delivered
DLV06254,ORD06254,2025-08-16,2025-08-22,2025-08-21,Ecom Express,Delivered
DLV06255,ORD06255,2025-04-08,2025-04-15,,Blue Dart,In Transit
DLV06256,ORD06256,2025-01-10,2025-01-12,,XpressBees,Delayed
DLV06257,ORD06257,2025-10-19,2025-10-25,,DTDC,Delayed
DLV06258,ORD06258,2025-05-17,2025-05-23,,Delhivery,Out for Delivery
DLV06259,ORD06259,2025-01-17,2025-01-19,,Blue Dart,Failed
DLV06260,ORD06260,2025-04-21,2025-04-26,,XpressBees,Out for Delivery
DLV06261,ORD06261,2025-08-23,2025-08-27,,Ecom Express,In Transit
DLV06262,ORD06262,2025-07-02,2025-07-05,,XpressBees,In Transit
DLV06263,ORD06263,2025-11-14,2025-11-20,,Blue Dart,Failed
DLV06264,ORD06264,2025-12-20,2025-12-22,,Delhivery,In Transit
DLV06265,ORD06265,2025-02-16,2025-02-23,,XpressBees,Out for Delivery
DLV06266,ORD06266,2025-08-28,2025-08-30,,DTDC,In Transit
DLV06267,ORD06267,2025-10-30,2025-11-02,,Ecom Express,Delayed
DLV06268,ORD06268,2025-02-15,2025-02-17,,XpressBees,Out for Delivery
DLV06269,ORD06269,2025-06-01,2025-06-04,,Delhivery,In Transit
DLV06270,ORD06270,2025-04-02,2025-04-06,,Delhivery,Delayed
DLV06271,ORD06271,2025-08-26,2025-08-30,,Ecom Express,Failed
DLV06272,ORD06272,2025-06-16,2025-06-23,,Delhivery,In Transit
DLV06273,ORD06273,2025-04-03,2025-04-08,,Ecom Express,Failed
DLV06274,ORD06274,2025-02-22,2025-02-26,,DTDC,Delayed
DLV06275,ORD06275,2025-04-24,2025-04-29,,Delhivery,Delayed
DLV06276,ORD06276,2025-08-30,2025-09-03,,XpressBees,Delayed
DLV06277,ORD06277,2025-11-28,2025-12-04,,Delhivery,Out for Delivery
DLV06278,ORD06278,2025-02-13,2025-02-15,,XpressBees,Delayed
DLV06279,ORD06279,2025-06-12,2025-06-17,,Delhivery,Out for Delivery
DLV06280,ORD06280,2025-12-12,2025-12-15,,XpressBees,Failed
DLV06281,ORD06281,2025-04-08,2025-04-14,,DTDC,In Transit
DLV06282,ORD06282,2025-01-27,2025-01-31,,Blue Dart,In Transit
DLV06283,ORD06283,2025-05-14,2025-05-20,2025-05-21,XpressBees,Delivered
DLV06284,ORD06284,2025-11-26,2025-12-02,,Blue Dart,In Transit
DLV06285,ORD06285,2025-11-14,2025-11-20,2025-11-20,Ecom Express,Delivered
DLV06286,ORD06286,2025-05-02,2025-05-05,,Blue Dart,Out for Delivery
DLV06287,ORD06287,2025-05-29,2025-06-01,2025-05-31,Blue Dart,Delivered
DLV06288,ORD06288,2025-01-24,2025-01-30,2025-02-02,DTDC,Delivered
DLV06289,ORD06289,2025-06-24,2025-06-26,,Ecom Express,Out for Delivery
DLV06290,ORD06290,2025-09-01,2025-09-06,,Delhivery,Out for Delivery
DLV06291,ORD06291,2025-10-30,2025-11-02,2025-11-01,DTDC,Delivered
DLV06292,ORD06292,2025-03-04,2025-03-07,,Delhivery,Failed
DLV06293,ORD06293,2025-03-30,2025-04-01,,Blue Dart,Failed
DLV06294,ORD06294,2025-08-16,2025-08-19,,Delhivery,Out for Delivery
DLV06295,ORD06295,2025-04-22,2025-04-26,2025-04-25,Blue Dart,Delivered
DLV06296,ORD06296,2025-05-10,2025-05-13,,Delhivery,Delayed
DLV06297,ORD06297,2025-07-18,2025-07-20,,Blue Dart,Delayed
DLV06298,ORD06298,2025-12-26,2026-01-02,,Blue Dart,Failed
DLV06299,ORD06299,2025-11-17,2025-11-22,,Blue Dart,Out for Delivery
DLV06300,ORD06300,2025-05-26,2025-05-28,,Ecom Express,Failed
DLV06301,ORD06301,2025-05-14,2025-05-17,,Ecom Express,Failed
DLV06302,ORD06302,2025-11-09,2025-11-15,,Blue Dart,Out for Delivery
DLV06303,ORD06303,2025-03-22,2025-03-25,,XpressBees,In Transit
DLV06304,ORD06304,2025-01-19,2025-01-22,,DTDC,Out for Delivery
DLV06305,ORD06305,2025-06-27,2025-07-03,,XpressBees,Failed
DLV06306,ORD06306,2025-09-20,2025-09-23,2025-09-23,Ecom Express,Delivered
DLV06307,ORD06307,2025-02-27,2025-03-02,,Delhivery,Delayed
DLV06308,ORD06308,2025-02-26,2025-03-02,,Delhivery,Out for Delivery
DLV06309,ORD06309,2025-02-05,2025-02-07,2025-02-07,Ecom Express,Delivered
DLV06310,ORD06310,2025-10-01,2025-10-04,,DTDC,Delayed
DLV06311,ORD06311,2025-08-13,2025-08-18,,Ecom Express,Delayed
